id,kpi1,kpi2,kpi3,kpi4,kpi5
51012,istio_success_rate, diskio, cpu_usage, istio_count, net_send_packet
50005,istio_success_rate, diskio, cpu_usage, istio_count, net_send_packet
41012,Not Applicable,,,,
40008,None,,,,
50007,istio_duration, istio_count, net_recv_packet, diskio, cpu_usage
50004,net_send_packet, istio_duration, net_recv_packet, istio_count, cpu_usage
40012,isito_count, net_send_packet, istio_duration, diskio, cpu_usage
50010,net_send_packet, istio_duration, istio_count, cpu_usage, diskio
51013,istio_success_rate, diskio, cpu_usage, istio_count, net_recv_packet
50011,istio_success_rate, diskio, cpu_usage, istio_count, net_send_packet
51009,istio_count, net_send_packet, istio_duration, cpu_usage, diskio
50012,istio_duration, istio_success_rate, diskio, cpu_usage, net_send_packet
50008,net_send_packet, istio_duration, net_recv_packet, istio_count, cpu_usage
40007,Start string not found.,,,,
40003,,,,,
41009,istio_count, net_send_packet, istio_duration, istio_success_rate, diskio
50009,istio_success_rate, diskio, cpu_usage, istio_count, net_send_packet
51010,istio_success_rate, net_send_packet, istio_duration, cpu_usage, net_recv_packet
41010,There are no KPIs with a failure type.,,,,
40004,Not applicable,,,,
40013,None,,,,
50013,istio_success_rate, diskio, cpu_usage, istio_count, net_send_packet
40005,None,,,,
40006,None,,,,
51011,istio_success_rate, diskio, cpu_usage, istio_count, net_send_packet
40010,No KPI is primarily responsible for the failure,,,,
50006,istio_success_rate, diskio, cpu_usage, istio_count, net_recv_packet
50003,istio_duration, istio_count, net_recv_packet, cpu_usage, diskio
41013,Not Applicable,,,,
40009,Not applicable,,,,
41011,,,,,
40011,,,,,
