id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.6128),tensor(0.6487)
50005,failure,failure,tensor(0.5879),tensor(0.6318)
41012,normal,normal,tensor(0.2815),tensor(0.2849)
40008,normal,normal,tensor(0.2948),tensor(0.2924)
50007,failure,failure,tensor(0.4548),tensor(0.8924)
50004,failure,failure,tensor(0.5609),tensor(0.6754)
40012,normal,normal,tensor(0.2473),tensor(0.4472)
50010,failure,failure,tensor(0.5368),tensor(0.6868)
51013,failure,failure,tensor(0.6106),tensor(0.5746)
50011,failure,failure,tensor(0.5498),tensor(0.6972)
51009,failure,failure,tensor(0.5718),tensor(0.8838)
50012,failure,failure,tensor(0.5334),tensor(0.9174)
50008,failure,failure,tensor(0.4166),tensor(0.8592)
40007,normal,normal,tensor(0.2934),tensor(0.2917)
40003,normal,normal,tensor(0.3245),tensor(0.2963)
41009,normal,normal,tensor(0.2832),tensor(0.4268)
50009,failure,failure,tensor(0.5563),tensor(0.7029)
51010,failure,failure,tensor(0.5010),tensor(0.9094)
41010,normal,normal,tensor(0.3335),tensor(0.3221)
40004,normal,normal,tensor(0.3671),tensor(0.2849)
40013,normal,normal,tensor(0.3203),tensor(0.2924)
50013,failure,failure,tensor(0.6239),tensor(0.6298)
40005,normal,normal,tensor(0.3230),tensor(0.4003)
40006,normal,normal,tensor(0.3344),tensor(0.2924)
51011,failure,failure,tensor(0.4743),tensor(0.8966)
40010,normal,normal,tensor(0.3021),tensor(0.4269)
50006,failure,failure,tensor(0.6023),tensor(0.6627)
50003,failure,failure,tensor(0.4034),tensor(0.8499)
41013,normal,normal,tensor(0.3269),tensor(0.3460)
40009,normal,normal,tensor(0.2999),tensor(0.2849)
41011,normal,normal,tensor(0.3110),tensor(0.2963)
40011,normal,normal,tensor(0.3182),tensor(0.2963)
