id,change_type,real_type,reason_score,solution_score
40011,normal,normal,tensor(0.3051),tensor(0.2758)
51010,failure,failure,tensor(0.5709),tensor(0.7031)
50009,failure,failure,tensor(0.6195),tensor(0.7031)
41011,normal,normal,tensor(0.2943),tensor(0.2758)
40009,normal,normal,tensor(0.2583),tensor(0.2963)
41013,normal,normal,tensor(0.2873),tensor(0.2963)
40003,normal,normal,tensor(0.3502),tensor(0.2747)
40007,normal,normal,tensor(0.3514),tensor(0.3918)
40004,normal,normal,tensor(0.3507),tensor(0.2963)
50010,normal,failure,tensor(0.5034),tensor(0.5424)
51011,failure,failure,tensor(0.6151),tensor(0.7005)
51013,failure,failure,tensor(0.5660),tensor(0.7082)
50005,failure,failure,tensor(0.5630),tensor(0.7212)
40012,normal,normal,tensor(0.2684),tensor(0.2758)
50004,failure,failure,tensor(0.7214),tensor(0.7053)
40006,normal,normal,tensor(0.3323),tensor(0.4699)
41010,normal,normal,tensor(0.3227),tensor(0.2963)
41009,normal,normal,tensor(0.2617),tensor(0.2747)
50003,failure,failure,tensor(0.5587),tensor(0.6912)
51012,failure,failure,tensor(0.7013),tensor(0.7435)
50013,normal,failure,tensor(0.5167),tensor(0.7932)
40010,normal,normal,tensor(0.3317),tensor(0.2758)
50006,failure,failure,tensor(0.5368),tensor(0.6912)
50008,failure,failure,tensor(0.6325),tensor(0.6852)
50012,failure,failure,tensor(0.7301),tensor(0.7159)
51009,failure,failure,tensor(0.6651),tensor(0.6912)
50007,failure,failure,tensor(0.6174),tensor(0.6998)
50011,failure,failure,tensor(0.6259),tensor(0.7159)
40008,normal,normal,tensor(0.2490),tensor(0.2924)
41012,normal,normal,tensor(0.3510),tensor(0.2885)
40005,normal,normal,tensor(0.3229),tensor(0.2963)
40013,normal,normal,tensor(0.3248),tensor(0.2963)
