id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.3341),tensor(0.5551)
<built-in function id>,failure,failure,tensor(0.7984),tensor(0.7410)
<built-in function id>,failure,failure,tensor(0.5395),tensor(0.0028)
<built-in function id>,failure,failure,tensor(0.3545),tensor(0.3441)
<built-in function id>,failure,failure,tensor(0.3331),tensor(0.3965)
<built-in function id>,failure,failure,tensor(0.4922),tensor(0.5937)
<built-in function id>,failure,failure,tensor(0.4649),tensor(0.1480)
<built-in function id>,failure,failure,tensor(0.7272),tensor(0.9258)
<built-in function id>,failure,failure,tensor(0.7609),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.7609),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.7646),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.7541),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.7628),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.7628),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.7618),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.7589),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.6093),tensor(0.4059)
<built-in function id>,failure,failure,tensor(0.4913),tensor(0.0598)
<built-in function id>,failure,failure,tensor(0.4161),tensor(0.5183)
<built-in function id>,failure,failure,tensor(0.5967),tensor(0.9728)
