timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set
1650480718,0.0,0.0005715875,0.0,0.003179132938385,0.0031787157058715
1650480719,0.0,0.0005715875,0.0,0.003179132938385,0.0031787157058715
1650480720,0.0,0.0005715875,0.0,0.003179132938385,0.0031787157058715
1650480721,0.0,0.000654908,0.0,0.003179132938385,0.0031787157058715
1650480722,0.0,0.001872186,0.0,0.003179132938385,0.0031787157058715
1650480723,0.0,0.000829035,0.0,0.003179132938385,0.0031787157058715
1650480724,0.0,0.000829035,0.0,0.003179132938385,0.0031787157058715
1650480725,0.0,0.0006827,0.0,0.003179132938385,0.0031787157058715
1650480726,0.0,0.000925944,0.0,0.003179132938385,0.0031787157058715
1650480727,0.0,0.000925944,0.0,0.003179132938385,0.0031787157058715
1650480728,0.0,0.0008644115,0.0,0.003179132938385,0.0031787157058715
1650480729,0.0,0.00099389,0.0,0.003179132938385,0.0031787157058715
1650480730,0.0,0.000873494,0.0,0.003179132938385,0.0031787157058715
1650480731,0.0,0.001153203,0.0,0.003179132938385,0.0031787157058715
1650480732,0.0,0.001153203,0.0,0.003179132938385,0.0031787157058715
1650480733,0.0,0.0009683445,0.0,0.003179132938385,0.0031787157058715
1650480734,0.0,0.001068992,0.0,0.003179132938385,0.0031787157058715
1650480735,0.0,0.001068992,0.0,0.003179132938385,0.0031787157058715
1650480736,0.0,0.0007843845,0.0,0.003179132938385,0.0031787157058715
1650480737,0.0,0.001529234,0.0,0.003179132938385,0.0031787157058715
1650480738,0.0,0.001529234,0.0,0.003179132938385,0.0031787157058715
1650480739,0.0,0.0008207255,0.0,0.003179132938385,0.0031787157058715
1650480740,0.0,0.0008207255,0.0,0.003179132938385,0.0031787157058715
1650480741,0.0,0.000522276,0.0,0.003179132938385,0.0031787157058715
1650480742,0.0,0.001955726,0.0,0.003179132938385,0.0031787157058715
1650480743,0.0,0.001192886,0.0,0.003179132938385,0.0031787157058715
1650480744,0.0,0.001192886,0.0,0.003179132938385,0.0031787157058715
1650480745,0.0,0.000638221,0.0,0.003179132938385,0.0031787157058715
1650480746,0.0,0.000638221,0.0,0.003179132938385,0.0031787157058715
1650480747,0.0,0.0009159155,0.0,0.003179132938385,0.0031787157058715
1650480748,0.0,0.001203026,0.0,0.003179132938385,0.0031787157058715
1650480749,0.0,0.001203026,0.0,0.003179132938385,0.0031787157058715
1650480750,0.0,0.000783457,0.0,0.003179132938385,0.0031787157058715
1650480751,0.0,0.000783457,0.0,0.003179132938385,0.0031787157058715
1650480752,0.0,0.00107764,0.0,0.003179132938385,0.0031787157058715
1650480753,0.0,0.001016315,0.0,0.003179132938385,0.0031787157058715
1650480754,0.0,0.001016315,0.0,0.003179132938385,0.0031787157058715
1650480755,0.0,0.000708267,0.0,0.003179132938385,0.0031787157058715
1650480756,0.0,0.000708267,0.0,0.003179132938385,0.0031787157058715
1650480757,0.0,0.0009279445,0.0,0.003179132938385,0.0031787157058715
1650480758,0.0,0.000813798,0.0,0.003179132938385,0.0031787157058715
1650480759,0.0,0.000813798,0.0,0.003179132938385,0.0031787157058715
1650480760,0.005,0.000708451,0.0,0.003179132938385,0.0031787157058715
1650480761,0.005,0.000708451,0.0,0.003179132938385,0.0031787157058715
1650480762,0.0,0.0010957825,0.0,0.003179132938385,0.0031787157058715
1650480763,0.0,0.001284209,0.0,0.003179132938385,0.0031787157058715
1650480764,0.0,0.001284209,0.0,0.003179132938385,0.0031787157058715
1650480765,0.0,0.0005646205,0.0,0.003179132938385,0.0031787157058715
1650480766,0.0,0.000794147,0.0,0.003179132938385,0.0031787157058715
1650480767,0.0,0.000794147,0.0,0.003179132938385,0.0031787157058715
1650480768,0.0,0.000858494,0.0,0.003179132938385,0.0031787157058715
1650480769,0.0,0.000884339,0.0,0.003179132938385,0.0031787157058715
1650480770,0.0,0.000894683,0.0,0.003179132938385,0.0031787157058715
1650480771,0.0,0.001181473,0.0,0.003179132938385,0.0031787157058715
1650480772,0.0,0.001181473,0.0,0.003179132938385,0.0031787157058715
1650480773,0.0,0.000846663,0.0,0.003179132938385,0.0031787157058715
1650480774,0.0,0.001183407,0.0,0.003179132938385,0.0031787157058715
