id,change_type,real_type,reason_score,solution_score
40011,normal,normal,tensor(1.0000),tensor(0.9490)
51010,failure,failure,tensor(0.9297),tensor(0.9291)
50009,failure,failure,tensor(0.8947),tensor(0.9914)
41011,normal,normal,tensor(1.0000),tensor(0.9490)
40009,normal,normal,tensor(1.),tensor(0.9602)
41013,normal,normal,tensor(1.0000),tensor(0.9602)
40003,normal,normal,tensor(0.9156),tensor(0.9491)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
40004,normal,normal,tensor(1.0000),tensor(0.9602)
50010,normal,failure,tensor(1.0000),tensor(0.9747)
51011,failure,failure,tensor(0.9208),tensor(0.9410)
51013,failure,failure,tensor(0.9261),tensor(0.9270)
50005,failure,failure,tensor(0.9545),tensor(0.9864)
40012,normal,normal,tensor(1.0000),tensor(0.9490)
50004,failure,failure,tensor(0.9996),tensor(0.9908)
40006,normal,normal,tensor(1.0000),tensor(0.9490)
41010,normal,normal,tensor(1.0000),tensor(0.9602)
41009,normal,normal,tensor(1.),tensor(0.9491)
50003,failure,failure,tensor(0.9624),tensor(0.9866)
51012,failure,failure,tensor(1.),tensor(0.9831)
50013,normal,failure,tensor(0.9713),tensor(0.9798)
40010,normal,normal,tensor(1.0000),tensor(0.9490)
50006,failure,failure,tensor(0.9093),tensor(0.9087)
50008,failure,failure,tensor(1.0000),tensor(0.9865)
50012,failure,failure,tensor(0.9896),tensor(0.9861)
51009,failure,failure,tensor(0.9938),tensor(0.9866)
50007,failure,failure,tensor(0.9186),tensor(0.9231)
50011,failure,failure,tensor(0.9575),tensor(0.9861)
40008,normal,normal,tensor(1.0000),tensor(0.9478)
41012,normal,normal,tensor(1.),tensor(0.9540)
40005,normal,normal,tensor(1.0000),tensor(0.9602)
40013,normal,normal,tensor(0.9998),tensor(0.9602)
