id,change_type,real_type,reason_score,solution_score
40011,normal,normal,tensor(0.3329),tensor(0.9490)
51010,failure,failure,tensor(0.6296),tensor(0.9914)
50009,failure,failure,tensor(0.6290),tensor(0.9914)
41011,normal,normal,tensor(0.3348),tensor(0.9490)
40009,normal,normal,tensor(0.2948),tensor(0.9602)
41013,normal,normal,tensor(0.3472),tensor(0.9602)
40003,normal,normal,tensor(0.4020),tensor(0.9491)
40007,normal,normal,tensor(0.4181),tensor(0.9602)
40004,normal,normal,tensor(0.4150),tensor(0.9602)
50010,normal,failure,tensor(0.5034),tensor(0.9747)
51011,failure,failure,tensor(0.5400),tensor(0.9410)
51013,failure,failure,tensor(0.5072),tensor(0.9270)
50005,failure,failure,tensor(0.5445),tensor(0.8051)
40012,normal,normal,tensor(0.3365),tensor(0.9490)
50004,failure,failure,tensor(0.7007),tensor(0.9261)
40006,normal,normal,tensor(0.3836),tensor(0.9490)
41010,normal,normal,tensor(0.3865),tensor(0.9602)
41009,normal,normal,tensor(0.3322),tensor(0.9491)
50003,failure,failure,tensor(0.5587),tensor(0.9866)
51012,failure,failure,tensor(0.7043),tensor(0.9831)
50013,normal,failure,tensor(0.6207),tensor(0.9798)
40010,normal,normal,tensor(0.4205),tensor(0.9490)
50006,failure,failure,tensor(0.5558),tensor(0.9087)
50008,failure,failure,tensor(0.5473),tensor(0.9135)
50012,failure,failure,tensor(0.7301),tensor(0.9861)
51009,failure,failure,tensor(0.6632),tensor(0.9087)
50007,failure,failure,tensor(0.5379),tensor(0.9231)
50011,failure,failure,tensor(0.5908),tensor(0.9861)
40008,normal,normal,tensor(0.2835),tensor(0.9478)
41012,normal,normal,tensor(0.4253),tensor(0.9540)
40005,normal,normal,tensor(0.3457),tensor(0.9602)
40013,normal,normal,tensor(0.3905),tensor(0.9602)
