id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.9430),tensor(0.9224)
40012,normal,normal,tensor(0.9634),tensor(0.9540)
50009,failure,failure,tensor(0.9535),tensor(0.9296)
40011,normal,normal,tensor(1.0000),tensor(0.9540)
40003,normal,normal,tensor(1.0000),tensor(0.9490)
51012,failure,failure,tensor(0.9388),tensor(0.9781)
40008,normal,normal,tensor(1.),tensor(0.9602)
50004,failure,failure,tensor(1.0000),tensor(0.9833)
40007,normal,normal,tensor(1.0000),tensor(0.9540)
50006,failure,failure,tensor(0.8287),tensor(0.9208)
41013,normal,normal,tensor(1.0000),tensor(0.9540)
50013,failure,failure,tensor(0.9260),tensor(0.9087)
50008,failure,failure,tensor(0.9369),tensor(0.8725)
40009,normal,normal,tensor(1.0000),tensor(0.9540)
51013,failure,failure,tensor(0.9815),tensor(0.9833)
40013,normal,normal,tensor(1.0000),tensor(0.9478)
51009,failure,failure,tensor(0.9806),tensor(0.9826)
51010,failure,failure,tensor(0.9993),tensor(0.9850)
40004,normal,normal,tensor(1.),tensor(0.9540)
50012,failure,failure,tensor(0.9607),tensor(0.9348)
40005,normal,normal,tensor(0.9934),tensor(0.9540)
50011,failure,failure,tensor(1.),tensor(0.9850)
50007,failure,failure,tensor(0.9407),tensor(0.8845)
40010,normal,normal,tensor(0.8369),tensor(0.9818)
40006,normal,normal,tensor(1.0000),tensor(0.9540)
41012,normal,normal,tensor(0.9550),tensor(0.9540)
41009,normal,normal,tensor(1.),tensor(0.9490)
51011,failure,failure,tensor(1.0000),tensor(0.9857)
41010,normal,normal,tensor(1.0000),tensor(0.9478)
50010,failure,failure,tensor(0.7728),tensor(0.7748)
41011,normal,normal,tensor(1.),tensor(0.9478)
50003,failure,failure,tensor(1.0000),tensor(0.9873)
