id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.5687),tensor(0.5958)
50005,failure,failure,tensor(0.7314),tensor(0.6304)
41012,normal,normal,tensor(0.8334),tensor(0.8424)
40008,normal,normal,tensor(0.4926),tensor(0.4541)
50007,failure,failure,tensor(0.2751),tensor(0.3279)
50004,failure,failure,tensor(0.9636),tensor(0.8740)
40012,normal,normal,tensor(0.2105),tensor(0.4136)
50010,failure,failure,tensor(0.1452),tensor(0.1664)
51013,failure,failure,tensor(0.2342),tensor(0.2888)
50011,failure,failure,tensor(0.7692),tensor(0.5908)
51009,failure,failure,tensor(0.2410),tensor(0.3214)
50012,failure,failure,tensor(0.9088),tensor(0.7916)
50008,failure,failure,tensor(0.7559),tensor(0.4245)
40007,normal,normal,tensor(0.8017),tensor(0.5189)
40003,normal,normal,tensor(0.2827),tensor(0.4136)
41009,normal,normal,tensor(0.6170),tensor(0.6072)
50009,failure,failure,tensor(0.1877),tensor(0.4290)
51010,failure,failure,tensor(0.5869),tensor(0.6715)
41010,normal,normal,tensor(0.1997),tensor(0.2293)
40004,normal,normal,tensor(0.2624),tensor(0.4136)
40013,normal,normal,tensor(0.2105),tensor(0.3989)
50013,failure,failure,tensor(0.8718),tensor(0.8839)
40005,normal,normal,tensor(0.6300),tensor(0.4541)
40006,normal,normal,tensor(0.9054),tensor(0.5978)
51011,failure,failure,tensor(0.8894),tensor(0.7804)
40010,normal,normal,tensor(0.6593),tensor(0.5189)
50006,failure,failure,tensor(0.2294),tensor(0.2946)
50003,failure,failure,tensor(0.3199),tensor(0.3281)
41013,normal,normal,tensor(0.7365),tensor(0.8424)
40009,normal,normal,tensor(0.7101),tensor(0.3067)
41011,normal,normal,tensor(0.6853),tensor(0.7188)
40011,normal,normal,tensor(0.2105),tensor(0.4136)
