id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.3235),tensor(0.3812)
50005,failure,failure,tensor(0.5216),tensor(0.6027)
41012,normal,normal,tensor(0.2105),tensor(0.3989)
40008,normal,normal,tensor(0.2105),tensor(0.3989)
50007,failure,failure,tensor(0.2593),tensor(0.2880)
50004,failure,failure,tensor(0.2543),tensor(0.2380)
40012,normal,normal,tensor(0.2105),tensor(0.2293)
50010,failure,failure,tensor(0.1617),tensor(0.1787)
51013,failure,failure,tensor(0.2169),tensor(0.3019)
50011,failure,failure,tensor(0.9660),tensor(0.8791)
51009,failure,failure,tensor(0.1561),tensor(0.1594)
50012,failure,failure,tensor(0.5805),tensor(0.4229)
50008,failure,failure,tensor(0.9415),tensor(0.9066)
40007,normal,normal,tensor(0.8354),tensor(0.5978)
40003,normal,normal,tensor(0.2247),tensor(0.3989)
41009,normal,normal,tensor(0.2005),tensor(0.3989)
50009,failure,failure,tensor(0.2912),tensor(0.3649)
51010,failure,failure,tensor(0.2558),tensor(0.4073)
41010,normal,normal,tensor(0.2283),tensor(0.3989)
40004,normal,normal,tensor(0.2105),tensor(0.3989)
40013,normal,normal,tensor(0.2105),tensor(0.4136)
50013,failure,failure,tensor(0.6680),tensor(0.5621)
40005,normal,normal,tensor(0.2669),tensor(0.3027)
40006,normal,normal,tensor(0.1995),tensor(0.4136)
51011,failure,failure,tensor(0.2049),tensor(0.4106)
40010,normal,normal,tensor(0.2241),tensor(0.3989)
50006,failure,failure,tensor(0.2268),tensor(0.1197)
50003,failure,failure,tensor(0.6599),tensor(0.6685)
41013,normal,normal,tensor(0.3909),tensor(0.5780)
40009,normal,normal,tensor(0.2014),tensor(0.3027)
41011,normal,normal,tensor(0.2105),tensor(0.3989)
40011,normal,normal,tensor(0.2105),tensor(0.3989)
