id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.5958),tensor(0.9085)
50005,failure,failure,tensor(0.6224),tensor(0.9655)
41012,normal,normal,tensor(0.3771),tensor(0.7704)
40008,normal,normal,tensor(0.2056),tensor(0.9478)
50007,failure,failure,tensor(0.4808),tensor(0.8649)
50004,failure,failure,tensor(0.4826),tensor(0.7849)
40012,normal,normal,tensor(0.2674),tensor(0.9847)
50010,failure,failure,tensor(0.5630),tensor(0.9325)
51013,failure,failure,tensor(0.5274),tensor(0.9085)
50011,failure,failure,tensor(0.5610),tensor(0.8802)
51009,failure,failure,tensor(0.5718),tensor(0.9761)
50012,failure,failure,tensor(0.4224),tensor(0.9140)
50008,failure,failure,tensor(0.4399),tensor(0.8606)
40007,normal,normal,tensor(0.3240),tensor(0.9531)
40003,normal,normal,tensor(0.4051),tensor(0.8877)
41009,normal,normal,tensor(0.3222),tensor(0.9798)
50009,failure,failure,tensor(0.5613),tensor(0.9834)
51010,failure,failure,tensor(0.5010),tensor(0.9546)
41010,normal,normal,tensor(0.3733),tensor(0.9632)
40004,normal,normal,tensor(0.3670),tensor(0.9638)
40013,normal,normal,tensor(0.3228),tensor(0.7945)
50013,failure,failure,tensor(0.6239),tensor(0.9790)
40005,normal,normal,tensor(0.3062),tensor(0.8981)
40006,normal,normal,tensor(0.3632),tensor(0.9478)
51011,failure,failure,tensor(0.4806),tensor(0.9018)
40010,normal,normal,tensor(0.3510),tensor(0.9602)
50006,failure,failure,tensor(0.6686),tensor(0.9165)
50003,failure,failure,tensor(0.5191),tensor(0.8981)
41013,normal,normal,tensor(0.4037),tensor(0.9673)
40009,normal,normal,tensor(0.3403),tensor(0.9638)
41011,normal,normal,tensor(0.3593),tensor(0.8877)
40011,normal,normal,tensor(0.3824),tensor(0.9602)
