id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.6508),tensor(0.5504)
50005,failure,failure,tensor(0.5821),tensor(0.3590)
41012,normal,normal,tensor(0.3909),tensor(0.5780)
40008,normal,normal,tensor(0.4997),tensor(0.5754)
50007,failure,failure,tensor(0.7758),tensor(0.4404)
50004,failure,failure,tensor(0.4624),tensor(0.5070)
40012,normal,normal,tensor(0.5848),tensor(0.6702)
50010,failure,failure,tensor(0.5635),tensor(0.7023)
51013,failure,failure,tensor(0.4451),tensor(0.4507)
50011,failure,failure,tensor(0.9638),tensor(0.9464)
51009,failure,failure,tensor(0.9563),tensor(0.7897)
50012,failure,failure,tensor(0.2050),tensor(0.3457)
50008,failure,failure,tensor(0.2237),tensor(0.2109)
40007,normal,normal,tensor(0.3472),tensor(0.4363)
40003,normal,normal,tensor(0.5598),tensor(0.4541)
41009,normal,normal,tensor(0.7952),tensor(0.5189)
50009,failure,failure,tensor(0.8797),tensor(0.6965)
51010,failure,failure,tensor(0.7005),tensor(0.4633)
41010,normal,normal,tensor(0.5171),tensor(0.4541)
40004,normal,normal,tensor(0.1576),tensor(0.3989)
40013,normal,normal,tensor(0.6492),tensor(0.7746)
50013,failure,failure,tensor(0.4931),tensor(0.6151)
40005,normal,normal,tensor(0.2653),tensor(0.3189)
40006,normal,normal,tensor(0.8576),tensor(0.5978)
51011,failure,failure,tensor(0.9172),tensor(0.7599)
40010,normal,normal,tensor(0.7370),tensor(0.9246)
50006,failure,failure,tensor(0.5611),tensor(0.4538)
50003,failure,failure,tensor(0.5228),tensor(0.6250)
41013,normal,normal,tensor(0.2743),tensor(0.4136)
40009,normal,normal,tensor(0.8482),tensor(0.7746)
41011,normal,normal,tensor(0.2105),tensor(0.3989)
40011,normal,normal,tensor(0.7882),tensor(0.8956)
