id,change_type,real_type,reason_score,solution_score
40003,normal,normal,tensor(0.2975),tensor(0.2885)
50007,failure,failure,tensor(0.5830),tensor(0.6734)
50012,failure,failure,tensor(0.4627),tensor(0.9148)
40004,normal,normal,tensor(0.3111),tensor(0.2885)
40009,normal,normal,tensor(0.3264),tensor(0.2885)
40010,normal,normal,tensor(0.3441),tensor(0.2885)
40006,normal,normal,tensor(0.3438),tensor(0.2885)
51010,failure,failure,tensor(0.5339),tensor(0.6325)
40012,normal,normal,tensor(0.2971),tensor(0.2885)
50013,failure,failure,tensor(0.5398),tensor(0.9201)
50009,failure,failure,tensor(0.5442),tensor(0.8268)
41009,normal,normal,tensor(0.3159),tensor(0.2885)
40013,normal,normal,tensor(0.2737),tensor(0.2885)
41013,normal,normal,tensor(0.3111),tensor(0.2885)
51011,failure,failure,tensor(0.4981),tensor(0.6118)
40008,normal,normal,tensor(0.3278),tensor(0.2963)
40007,normal,normal,tensor(0.2770),tensor(0.2885)
50010,failure,failure,tensor(0.4110),tensor(0.6567)
41011,normal,normal,tensor(0.3079),tensor(0.2885)
50003,failure,failure,tensor(0.5586),tensor(0.8684)
40011,normal,normal,tensor(0.3058),tensor(0.2885)
41010,normal,normal,tensor(0.2808),tensor(0.2885)
41012,normal,normal,tensor(0.2847),tensor(0.2885)
50004,failure,failure,tensor(0.5099),tensor(0.6790)
50008,failure,failure,tensor(0.5047),tensor(0.6652)
50011,failure,failure,tensor(0.5618),tensor(0.6876)
50005,failure,failure,tensor(0.5794),tensor(0.6629)
50006,failure,failure,tensor(0.5613),tensor(0.6240)
40005,normal,normal,tensor(0.3098),tensor(0.2885)
51013,failure,failure,tensor(0.6143),tensor(0.6471)
51012,failure,failure,tensor(0.5543),tensor(0.8861)
51009,failure,failure,tensor(0.5648),tensor(0.8642)
