id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.1870),tensor(0.1980)
50005,failure,failure,tensor(0.6818),tensor(0.7958)
41012,normal,normal,tensor(0.3708),tensor(0.5575)
40008,normal,normal,tensor(0.6505),tensor(0.5189)
50007,failure,failure,tensor(0.8165),tensor(0.7416)
50004,failure,failure,tensor(0.1196),tensor(0.1792)
40012,normal,normal,tensor(0.8230),tensor(0.5385)
50010,failure,failure,tensor(0.2110),tensor(0.3847)
51013,failure,failure,tensor(0.5871),tensor(0.7251)
50011,failure,failure,tensor(0.9287),tensor(0.8840)
51009,failure,failure,tensor(0.7725),tensor(0.5600)
50012,failure,failure,tensor(0.2332),tensor(0.2930)
50008,failure,failure,tensor(0.1271),tensor(0.1730)
40007,normal,normal,tensor(0.6264),tensor(0.5584)
40003,normal,normal,tensor(0.4050),tensor(0.5533)
41009,normal,normal,tensor(0.7315),tensor(0.6506)
50009,failure,failure,tensor(0.8980),tensor(0.6246)
51010,failure,failure,tensor(0.5722),tensor(0.3570)
41010,normal,normal,tensor(0.7860),tensor(0.2815)
40004,normal,normal,tensor(0.3524),tensor(0.5695)
40013,normal,normal,tensor(0.8445),tensor(0.3675)
50013,failure,failure,tensor(0.2246),tensor(0.3182)
40005,normal,normal,tensor(0.1954),tensor(0.3317)
40006,normal,normal,tensor(0.8287),tensor(0.8739)
51011,failure,failure,tensor(0.2448),tensor(0.3471)
40010,normal,normal,tensor(0.6585),tensor(0.3334)
50006,failure,failure,tensor(0.8542),tensor(0.8166)
50003,failure,failure,tensor(0.6588),tensor(0.6624)
41013,normal,normal,tensor(0.2271),tensor(0.3495)
40009,normal,normal,tensor(0.3534),tensor(0.5177)
41011,normal,normal,tensor(0.2305),tensor(0.3989)
40011,normal,normal,tensor(0.7964),tensor(0.9602)
