id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.3568),tensor(0.5844)
<built-in function id>,failure,failure,tensor(0.3854),tensor(0.0481)
<built-in function id>,failure,failure,tensor(0.5479),tensor(0.4721)
<built-in function id>,failure,failure,tensor(0.4816),tensor(0.6287)
<built-in function id>,failure,failure,tensor(0.5203),tensor(0.0141)
<built-in function id>,failure,failure,tensor(0.4215),tensor(0.6674)
<built-in function id>,failure,failure,tensor(0.4305),tensor(0.6117)
<built-in function id>,failure,failure,tensor(0.4688),tensor(0.5466)
<built-in function id>,failure,failure,tensor(0.3376),tensor(0.4377)
<built-in function id>,failure,failure,tensor(0.6150),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.6390),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.6050),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.6319),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.6255),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.6255),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.6255),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.5970),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.6255),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.6150),tensor(0.9914)
<built-in function id>,failure,failure,tensor(0.3808),tensor(0.1025)
