id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.1596),tensor(0.3989)
40012,normal,normal,tensor(0.2137),tensor(0.3989)
51009,normal,failure,tensor(0.5300),tensor(0.6642)
41009,normal,normal,tensor(0.2469),tensor(0.3989)
51011,failure,failure,tensor(0.5097),tensor(0.3416)
50012,normal,failure,tensor(0.2044),tensor(0.3103)
50003,failure,failure,tensor(0.7501),tensor(0.4507)
41011,normal,normal,tensor(0.2520),tensor(0.3989)
40005,normal,normal,tensor(0.1295),tensor(0.4136)
50011,failure,failure,tensor(0.4654),tensor(0.3417)
41010,normal,normal,tensor(0.2425),tensor(0.4136)
51013,failure,failure,tensor(0.4725),tensor(0.3940)
40003,normal,normal,tensor(0.1931),tensor(0.3989)
51012,failure,failure,tensor(0.6146),tensor(0.4682)
40008,normal,normal,tensor(0.2361),tensor(0.2293)
50004,normal,failure,tensor(0.3240),tensor(0.1373)
40013,normal,normal,tensor(0.1947),tensor(0.3989)
50008,failure,failure,tensor(0.3003),tensor(0.2395)
41012,normal,normal,tensor(0.2831),tensor(0.3989)
50010,normal,failure,tensor(0.1667),tensor(0.2984)
41013,normal,normal,tensor(0.2105),tensor(0.3989)
40011,normal,normal,tensor(0.2451),tensor(0.3989)
40007,normal,normal,tensor(0.1943),tensor(0.3989)
51010,failure,failure,tensor(0.5037),tensor(0.3409)
40004,normal,normal,tensor(0.2197),tensor(0.3989)
40010,normal,normal,tensor(0.3857),tensor(0.5533)
40006,normal,normal,tensor(0.9168),tensor(0.6210)
50013,failure,failure,tensor(0.7475),tensor(0.4957)
50005,failure,failure,tensor(0.7013),tensor(0.5852)
50006,failure,failure,tensor(0.3398),tensor(0.3813)
50007,failure,failure,tensor(0.8675),tensor(0.8099)
50009,failure,failure,tensor(0.4585),tensor(0.3500)
