id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.5134),tensor(0.5754)
40012,normal,normal,tensor(0.5248),tensor(0.4541)
51009,failure,failure,tensor(0.1549),tensor(0.0920)
41009,normal,normal,tensor(0.2355),tensor(0.2293)
51011,failure,failure,tensor(0.1342),tensor(0.1007)
50012,failure,failure,tensor(0.4023),tensor(0.3212)
50003,failure,failure,tensor(0.7022),tensor(0.7388)
41011,normal,normal,tensor(0.2105),tensor(0.4136)
40005,normal,normal,tensor(0.3909),tensor(0.5780)
50011,failure,failure,tensor(0.3791),tensor(0.3786)
41010,normal,normal,tensor(0.2105),tensor(0.2293)
51013,failure,failure,tensor(0.6903),tensor(0.6347)
40003,normal,normal,tensor(0.3909),tensor(0.4363)
51012,failure,failure,tensor(0.3065),tensor(0.3458)
40008,normal,normal,tensor(0.2105),tensor(0.3989)
50004,failure,failure,tensor(0.1688),tensor(0.1568)
40013,normal,normal,tensor(0.2105),tensor(0.4136)
50008,failure,failure,tensor(0.1890),tensor(0.1573)
41012,normal,normal,tensor(0.5139),tensor(0.5754)
50010,failure,failure,tensor(0.7611),tensor(0.5736)
41013,normal,normal,tensor(0.3909),tensor(0.5533)
40011,normal,normal,tensor(0.3909),tensor(0.5780)
40007,normal,normal,tensor(0.2105),tensor(0.3989)
51010,failure,failure,tensor(0.1253),tensor(0.1216)
40004,normal,normal,tensor(0.6663),tensor(0.6702)
40010,normal,normal,tensor(0.5107),tensor(0.5754)
40006,normal,normal,tensor(0.5104),tensor(0.5754)
50013,failure,failure,tensor(0.6838),tensor(0.6003)
50005,failure,failure,tensor(0.6748),tensor(0.7728)
50006,failure,failure,tensor(0.5202),tensor(0.4481)
50007,failure,failure,tensor(0.6393),tensor(0.5665)
50009,failure,failure,tensor(0.3541),tensor(0.3397)
