id,change_type,real_type,reason_score,solution_score
40011,normal,normal,tensor(0.7069),tensor(0.9490)
51010,failure,failure,tensor(0.6685),tensor(0.7251)
50009,failure,failure,tensor(0.9099),tensor(0.9199)
41011,normal,normal,tensor(0.9765),tensor(0.9490)
40009,normal,normal,tensor(0.9394),tensor(0.6210)
41013,normal,normal,tensor(0.9543),tensor(0.6210)
40003,normal,normal,tensor(0.7630),tensor(0.9491)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
40004,normal,normal,tensor(0.7789),tensor(0.6210)
50010,failure,failure,tensor(0.7429),tensor(0.6902)
51011,failure,failure,tensor(0.8401),tensor(0.9403)
51013,failure,failure,tensor(0.8226),tensor(0.8417)
50005,failure,failure,tensor(0.8234),tensor(0.6957)
40012,normal,normal,tensor(0.9940),tensor(0.9490)
50004,failure,failure,tensor(0.9002),tensor(0.9261)
40006,normal,normal,tensor(1.0000),tensor(0.9490)
41010,normal,normal,tensor(1.0000),tensor(0.9602)
41009,normal,normal,tensor(0.3591),tensor(0.5780)
50003,failure,failure,tensor(0.9124),tensor(0.8641)
51012,failure,failure,tensor(0.9000),tensor(0.9103)
50013,normal,failure,tensor(0.8416),tensor(0.7686)
40010,normal,normal,tensor(1.0000),tensor(0.9490)
50006,failure,failure,tensor(0.9054),tensor(0.7324)
50008,failure,failure,tensor(0.8839),tensor(0.9028)
50012,failure,failure,tensor(0.9748),tensor(0.9182)
51009,failure,failure,tensor(1.),tensor(0.9866)
50007,failure,failure,tensor(0.8791),tensor(0.9231)
50011,failure,failure,tensor(0.9091),tensor(0.9348)
40008,normal,normal,tensor(1.0000),tensor(0.9478)
41012,normal,normal,tensor(0.3020),tensor(0.5533)
40005,normal,normal,tensor(1.0000),tensor(0.9602)
40013,normal,normal,tensor(0.3509),tensor(0.4363)
