id,change_type,real_type,reason_score,solution_score
50013,failure,failure,tensor(0.5490),tensor(0.9145)
50006,failure,failure,tensor(0.4611),tensor(0.8834)
41010,normal,normal,tensor(0.3146),tensor(0.2963)
40005,normal,normal,tensor(0.2891),tensor(0.2849)
40013,normal,normal,tensor(0.3553),tensor(0.2885)
40004,normal,normal,tensor(0.3441),tensor(0.2885)
40008,normal,normal,tensor(0.2714),tensor(0.2885)
50008,failure,failure,tensor(0.5096),tensor(0.8554)
51013,failure,failure,tensor(0.5674),tensor(0.6226)
41013,normal,normal,tensor(0.3443),tensor(0.2885)
50004,failure,failure,tensor(0.5718),tensor(0.8863)
50005,failure,failure,tensor(0.6104),tensor(0.5853)
40006,normal,normal,tensor(0.2650),tensor(0.2885)
41012,normal,normal,tensor(0.3032),tensor(0.2963)
50003,failure,failure,tensor(0.5666),tensor(0.7585)
40009,normal,normal,tensor(0.3080),tensor(0.2963)
50012,failure,failure,tensor(0.6008),tensor(0.6529)
50009,failure,failure,tensor(0.5199),tensor(0.8045)
51010,failure,failure,tensor(0.6015),tensor(0.8735)
51011,failure,failure,tensor(0.4834),tensor(0.8950)
50011,failure,failure,tensor(0.5317),tensor(0.6169)
50007,failure,failure,tensor(0.5916),tensor(0.8289)
51009,failure,failure,tensor(0.5269),tensor(0.7534)
40012,normal,normal,tensor(0.3302),tensor(0.2885)
40010,normal,normal,tensor(0.2652),tensor(0.3023)
40003,normal,normal,tensor(0.3329),tensor(0.2885)
40007,normal,normal,tensor(0.2682),tensor(0.2849)
50010,failure,failure,tensor(0.6194),tensor(0.5944)
51012,failure,failure,tensor(0.6038),tensor(0.6513)
41009,normal,normal,tensor(0.2523),tensor(0.2849)
41011,normal,normal,tensor(0.3100),tensor(0.2885)
40011,normal,normal,tensor(0.3231),tensor(0.2885)
