id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.6142),tensor(0.9841)
50005,failure,failure,tensor(0.5481),tensor(0.9788)
41012,normal,normal,tensor(0.3934),tensor(0.9540)
40008,normal,normal,tensor(0.3352),tensor(0.9540)
50007,failure,failure,tensor(0.5971),tensor(0.9847)
50004,failure,failure,tensor(0.4468),tensor(0.7769)
40012,normal,normal,tensor(0.3380),tensor(0.9540)
50010,failure,failure,tensor(0.5694),tensor(0.9845)
51013,failure,failure,tensor(0.5602),tensor(0.9833)
50011,failure,failure,tensor(0.5615),tensor(0.9844)
51009,failure,failure,tensor(0.5142),tensor(0.9657)
50012,failure,failure,tensor(0.6085),tensor(0.9753)
50008,failure,failure,tensor(0.5524),tensor(0.8857)
40007,normal,normal,tensor(0.3373),tensor(0.9478)
40003,normal,normal,tensor(0.3980),tensor(0.9540)
41009,normal,normal,tensor(0.2915),tensor(0.9478)
50009,failure,failure,tensor(0.5238),tensor(0.9018)
51010,failure,failure,tensor(0.5392),tensor(0.9766)
41010,normal,normal,tensor(0.2787),tensor(0.9540)
40004,normal,normal,tensor(0.2993),tensor(0.9540)
40013,normal,normal,tensor(0.3153),tensor(0.9638)
50013,failure,failure,tensor(0.5257),tensor(0.9326)
40005,normal,normal,tensor(0.3685),tensor(0.9540)
40006,normal,normal,tensor(0.3381),tensor(0.9478)
51011,failure,failure,tensor(0.5393),tensor(0.9878)
40010,normal,normal,tensor(0.1843),tensor(0.9478)
50006,failure,failure,tensor(0.5055),tensor(0.9866)
50003,failure,failure,tensor(0.5720),tensor(0.8825)
41013,normal,normal,tensor(0.3374),tensor(0.9540)
40009,normal,normal,tensor(0.3792),tensor(0.9638)
41011,normal,normal,tensor(0.3109),tensor(0.9540)
40011,normal,normal,tensor(0.2840),tensor(0.9638)
