id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.2679),tensor(0.4161)
51011,failure,failure,tensor(0.2646),tensor(0.3669)
40011,normal,normal,tensor(0.2213),tensor(0.3989)
41011,normal,normal,tensor(0.2765),tensor(0.4136)
50004,failure,failure,tensor(0.7866),tensor(0.5409)
50009,failure,failure,tensor(0.2322),tensor(0.2481)
40005,normal,normal,tensor(0.2636),tensor(0.4435)
41010,normal,normal,tensor(0.7937),tensor(0.8424)
40009,normal,normal,tensor(0.2105),tensor(0.3989)
50012,failure,failure,tensor(0.2552),tensor(0.1560)
50003,failure,failure,tensor(0.1934),tensor(0.1544)
50006,failure,failure,tensor(0.2692),tensor(0.4291)
50013,failure,failure,tensor(0.2527),tensor(0.2862)
51012,failure,failure,tensor(0.3005),tensor(0.2903)
51013,failure,failure,tensor(0.8424),tensor(0.6586)
41013,normal,normal,tensor(0.2105),tensor(0.4136)
40010,normal,normal,tensor(0.1416),tensor(0.2293)
40012,normal,normal,tensor(0.3909),tensor(0.5780)
40013,normal,normal,tensor(0.5111),tensor(0.4541)
40003,normal,normal,tensor(0.2105),tensor(0.4136)
51009,failure,failure,tensor(0.1948),tensor(0.3426)
50008,failure,failure,tensor(0.1792),tensor(0.1718)
50011,failure,failure,tensor(0.6839),tensor(0.5720)
51010,failure,failure,tensor(0.9702),tensor(0.8940)
40004,normal,normal,tensor(0.3586),tensor(0.5533)
40006,normal,normal,tensor(0.8375),tensor(0.8424)
50007,failure,failure,tensor(0.4052),tensor(0.4238)
40008,normal,normal,tensor(0.2679),tensor(0.3989)
40007,normal,normal,tensor(0.2925),tensor(0.2293)
41012,normal,normal,tensor(0.2304),tensor(0.3989)
41009,normal,normal,tensor(0.5112),tensor(0.5754)
50010,failure,failure,tensor(0.7479),tensor(0.5929)
