id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(0.3300),tensor(0.5780)
51013,failure,failure,tensor(0.2437),tensor(0.3117)
40012,normal,normal,tensor(1.),tensor(0.9540)
40010,normal,normal,tensor(1.),tensor(0.9478)
41012,normal,normal,tensor(0.2792),tensor(0.4363)
51011,failure,failure,tensor(0.9093),tensor(0.8934)
41011,normal,normal,tensor(1.),tensor(0.9540)
40013,normal,normal,tensor(0.9061),tensor(0.6210)
40007,normal,normal,tensor(0.2203),tensor(0.3989)
50008,normal,failure,tensor(0.5073),tensor(0.6642)
40005,normal,normal,tensor(0.3300),tensor(0.4363)
51012,failure,failure,tensor(0.8991),tensor(0.7686)
51010,normal,failure,tensor(0.2075),tensor(0.2660)
40009,normal,normal,tensor(0.9219),tensor(0.6210)
41013,normal,normal,tensor(1.0000),tensor(0.9602)
50007,failure,failure,tensor(0.2398),tensor(0.1543)
40003,normal,normal,tensor(0.3704),tensor(0.5780)
41010,normal,normal,tensor(0.3571),tensor(0.5533)
50005,failure,failure,tensor(0.8969),tensor(0.8875)
40011,normal,normal,tensor(0.9996),tensor(0.9490)
40008,normal,normal,tensor(0.2363),tensor(0.4136)
50003,normal,failure,tensor(0.4695),tensor(0.6762)
50006,normal,failure,tensor(0.6487),tensor(0.5910)
51009,normal,failure,tensor(0.9287),tensor(0.7918)
50011,normal,failure,tensor(0.1791),tensor(0.1162)
50009,failure,failure,tensor(0.5586),tensor(0.4141)
50010,normal,failure,tensor(0.1534),tensor(0.3420)
50004,normal,failure,tensor(0.5317),tensor(0.6642)
50013,failure,failure,tensor(1.0000),tensor(0.7773)
50012,normal,failure,tensor(0.8138),tensor(0.6062)
41009,normal,normal,tensor(0.9133),tensor(0.6213)
40004,normal,normal,tensor(0.9209),tensor(0.6210)
