id,change_type,real_type,reason_score,solution_score
50013,failure,failure,tensor(0.8613),tensor(0.7528)
50006,failure,failure,tensor(0.9528),tensor(0.8823)
41010,normal,normal,tensor(0.7397),tensor(0.7865)
40005,normal,normal,tensor(0.7412),tensor(0.8956)
40013,normal,normal,tensor(0.7669),tensor(0.8424)
40004,normal,normal,tensor(0.5355),tensor(0.5754)
40008,normal,normal,tensor(0.7969),tensor(0.8424)
50008,failure,failure,tensor(0.8990),tensor(0.8997)
51013,failure,failure,tensor(0.2341),tensor(0.3168)
41013,normal,normal,tensor(0.7604),tensor(0.8424)
50004,failure,failure,tensor(0.9108),tensor(0.6823)
50005,failure,failure,tensor(0.7890),tensor(0.6868)
40006,normal,normal,tensor(0.9491),tensor(0.7188)
41012,normal,normal,tensor(0.9015),tensor(0.9602)
50003,failure,failure,tensor(0.9157),tensor(0.7362)
40009,normal,normal,tensor(0.6767),tensor(0.7435)
50012,failure,failure,tensor(0.8763),tensor(0.7262)
50009,failure,failure,tensor(0.4922),tensor(0.4314)
51010,failure,failure,tensor(0.9483),tensor(0.9182)
51011,failure,failure,tensor(0.9404),tensor(0.8817)
50011,failure,failure,tensor(0.8917),tensor(0.6591)
50007,failure,failure,tensor(0.8829),tensor(0.8293)
51009,failure,failure,tensor(0.8816),tensor(0.8762)
40012,normal,normal,tensor(0.6985),tensor(0.9540)
40010,normal,normal,tensor(0.3476),tensor(0.5780)
40003,normal,normal,tensor(0.7125),tensor(0.8424)
40007,normal,normal,tensor(0.8316),tensor(0.8956)
50010,failure,failure,tensor(0.9720),tensor(0.8134)
51012,failure,failure,tensor(0.8688),tensor(0.7954)
41009,normal,normal,tensor(0.7847),tensor(0.7746)
41011,normal,normal,tensor(0.6866),tensor(0.7188)
40011,normal,normal,tensor(0.7202),tensor(0.8424)
