id,kpi1,kpi2,kpi3,kpi4,kpi5
50013,istio_success_rate, net_send_packet, net_recv_packet, diskio, istio_duration
50006,istio_success_rate, net_send_packet, net_recv_packet, diskio, istio_duration
41010,NA,,,,
40005,,,,,
40013,,,,,
40004,,,,,
40008,,,,,
50008,istio_success_rate, diskio, net_recv_packet,,
51013,istio_success_rate, net_send_packet, net_recv_packet, istio_duration,
41013,,,,,
50004,istio_success_rate, diskio, net_recv_packet, istio_duration, net_send_packet
50005,istio_success_rate, net_recv_packet, net_send_packet, istio_duration, diskio
40006,Start string not found.,,,,
41012,,,,,
50003,istio_success_rate, net_recv_packet, istio_duration, net_send_packet, diskio
40009,No KPIs exceeded the threshold.,,,,
50012,istio_success_rate, net_send_packet, net_recv_packet, diskio, istio_duration
50009,diskio, istio_duration, net_recv_packet, istio_success_rate, net_send_packet
51010,diskio, istio_success_rate, net_send_packet,  net_recv_packet, istio_duration
51011,istio_success_rate, net_send_packet, istio_duration, net_recv_packet, diskio
50011,net_recv_packet, istio_success_rate, net_send_packet, diskio, istio_duration
50007,istio_success_rate, net_send_packet, net_recv_packet, diskio, istio_duration
51009,istio_success_rate, net_send_packet, istio_duration, diskio, net_recv_packet
40012,None,,,,
40010,,,,,
40003,,,,,
40007,,,,,
50010,istio_success_rate, net_send_packet, net_recv_packet, diskio, istio_duration
51012,istio_success_rate, net_recv_packet, istio_duration, diskio, net_send_packet
41009,Start string not found.,,,,
41011,Start string not found.,,,,
40011,,,,,
