id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.8040),tensor(0.5448)
51011,failure,failure,tensor(0.7593),tensor(0.5880)
40011,normal,normal,tensor(0.6248),tensor(0.4541)
41011,normal,normal,tensor(0.2105),tensor(0.3989)
50004,failure,failure,tensor(0.2933),tensor(0.1676)
50009,failure,failure,tensor(0.9298),tensor(0.8822)
40005,normal,normal,tensor(0.8318),tensor(0.8753)
41010,normal,normal,tensor(0.2105),tensor(0.3989)
40009,normal,normal,tensor(0.7619),tensor(0.7188)
50012,failure,failure,tensor(0.9370),tensor(0.7715)
50003,failure,failure,tensor(0.8602),tensor(0.7819)
50006,failure,failure,tensor(0.7200),tensor(0.6141)
50013,failure,failure,tensor(0.2191),tensor(0.2882)
51012,failure,failure,tensor(0.8429),tensor(0.9479)
51013,failure,failure,tensor(0.8208),tensor(0.4537)
41013,normal,normal,tensor(0.4223),tensor(0.4363)
40010,normal,normal,tensor(0.6666),tensor(0.8424)
40012,normal,normal,tensor(0.2312),tensor(0.2293)
40013,normal,normal,tensor(0.7911),tensor(0.8424)
40003,normal,normal,tensor(0.4050),tensor(0.5780)
51009,failure,failure,tensor(0.2126),tensor(0.1455)
50008,failure,failure,tensor(0.7923),tensor(0.8272)
50011,failure,failure,tensor(0.6989),tensor(0.4729)
51010,failure,failure,tensor(0.8768),tensor(0.9066)
40004,normal,normal,tensor(0.9226),tensor(0.9540)
40006,normal,normal,tensor(0.3791),tensor(0.5533)
50007,failure,failure,tensor(0.6093),tensor(0.6826)
40008,normal,normal,tensor(0.7876),tensor(0.7188)
40007,normal,normal,tensor(0.7395),tensor(0.8424)
41012,normal,normal,tensor(0.7576),tensor(0.8424)
41009,normal,normal,tensor(0.4769),tensor(0.4541)
50010,failure,failure,tensor(0.9186),tensor(0.9257)
