id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.3082),tensor(0.2885)
40012,normal,normal,tensor(0.2837),tensor(0.2885)
51009,failure,failure,tensor(0.6299),tensor(0.8624)
41009,normal,normal,tensor(0.2918),tensor(0.2885)
51011,failure,failure,tensor(0.4734),tensor(0.8350)
50012,failure,failure,tensor(0.5098),tensor(0.6966)
50003,failure,failure,tensor(0.6043),tensor(0.8583)
41011,normal,normal,tensor(0.2914),tensor(0.2885)
40005,normal,normal,tensor(0.2993),tensor(0.2885)
50011,failure,failure,tensor(0.5830),tensor(0.8961)
41010,normal,normal,tensor(0.2924),tensor(0.2885)
51013,failure,failure,tensor(0.6550),tensor(0.6571)
40003,normal,normal,tensor(0.2552),tensor(0.2885)
51012,failure,failure,tensor(0.5197),tensor(0.6811)
40008,normal,normal,tensor(0.3077),tensor(0.2885)
50004,failure,failure,tensor(0.6089),tensor(0.6991)
40013,normal,normal,tensor(0.3040),tensor(0.2885)
50008,failure,failure,tensor(0.5413),tensor(0.6464)
41012,normal,normal,tensor(0.3033),tensor(0.2885)
50010,failure,failure,tensor(0.5058),tensor(0.6667)
41013,normal,normal,tensor(0.3157),tensor(0.2885)
40011,normal,normal,tensor(0.2849),tensor(0.2885)
40007,normal,normal,tensor(0.3161),tensor(0.2885)
51010,failure,failure,tensor(0.6419),tensor(0.6568)
40004,normal,normal,tensor(0.2430),tensor(0.2885)
40010,normal,normal,tensor(0.2947),tensor(0.2885)
40006,normal,normal,tensor(0.3213),tensor(0.2885)
50013,failure,failure,tensor(0.6426),tensor(0.6553)
50005,failure,failure,tensor(0.5605),tensor(0.8241)
50006,failure,failure,tensor(0.5617),tensor(0.8562)
50007,failure,failure,tensor(0.5951),tensor(0.6762)
50009,failure,failure,tensor(0.5485),tensor(0.8371)
