id,change_type,real_type,reason_score,solution_score
40011,normal,normal,tensor(0.2271),tensor(0.3989)
51010,failure,failure,tensor(0.9906),tensor(0.8780)
50009,failure,failure,tensor(0.7620),tensor(0.4860)
41011,normal,normal,tensor(0.2147),tensor(0.3989)
40009,normal,normal,tensor(0.4032),tensor(0.5780)
41013,normal,normal,tensor(0.1912),tensor(0.2293)
40003,normal,normal,tensor(0.3041),tensor(0.3989)
40007,normal,normal,tensor(0.3657),tensor(0.5780)
40004,normal,normal,tensor(0.3474),tensor(0.5780)
50010,failure,failure,tensor(0.4912),tensor(0.2935)
51011,failure,failure,tensor(0.2967),tensor(0.2489)
51013,failure,failure,tensor(0.9261),tensor(0.9270)
50005,failure,failure,tensor(0.5799),tensor(0.6513)
40012,normal,normal,tensor(0.2369),tensor(0.4136)
50004,failure,failure,tensor(0.4059),tensor(0.3627)
40006,normal,normal,tensor(0.2198),tensor(0.4136)
41010,normal,normal,tensor(0.2553),tensor(0.3989)
41009,normal,normal,tensor(0.1891),tensor(0.3989)
50003,failure,failure,tensor(0.8518),tensor(0.7768)
51012,failure,failure,tensor(0.7636),tensor(0.8218)
50013,normal,failure,tensor(0.9890),tensor(0.9798)
40010,normal,normal,tensor(1.0000),tensor(0.9490)
50006,failure,failure,tensor(0.8691),tensor(0.7932)
50008,failure,failure,tensor(0.3255),tensor(0.2260)
50012,failure,failure,tensor(0.6587),tensor(0.5647)
51009,failure,failure,tensor(0.2863),tensor(0.2741)
50007,failure,failure,tensor(0.5813),tensor(0.4452)
50011,failure,failure,tensor(0.7100),tensor(0.6871)
40008,normal,normal,tensor(0.3749),tensor(0.5780)
41012,normal,normal,tensor(0.1949),tensor(0.3989)
40005,normal,normal,tensor(0.8866),tensor(0.6210)
40013,normal,normal,tensor(0.1883),tensor(0.3989)
