id,change_type,real_type,reason_score,solution_score
50013,failure,failure,tensor(0.2559),tensor(0.3751)
50006,failure,failure,tensor(0.7821),tensor(0.7098)
41010,normal,normal,tensor(0.3909),tensor(0.5780)
40005,normal,normal,tensor(0.2527),tensor(0.2293)
40013,normal,normal,tensor(0.2105),tensor(0.3989)
40004,normal,normal,tensor(0.2348),tensor(0.4136)
40008,normal,normal,tensor(0.2105),tensor(0.4136)
50008,failure,failure,tensor(0.2931),tensor(0.3619)
51013,failure,failure,tensor(0.5491),tensor(0.6171)
41013,normal,normal,tensor(0.3909),tensor(0.5533)
50004,failure,failure,tensor(0.7243),tensor(0.6083)
50005,failure,failure,tensor(0.9341),tensor(0.5576)
40006,normal,normal,tensor(0.6842),tensor(0.4541)
41012,normal,normal,tensor(0.2088),tensor(0.4136)
50003,failure,failure,tensor(0.4900),tensor(0.4391)
40009,normal,normal,tensor(0.6591),tensor(0.7915)
50012,failure,failure,tensor(0.9549),tensor(0.9188)
50009,failure,failure,tensor(0.4601),tensor(0.4984)
51010,failure,failure,tensor(0.9516),tensor(0.7243)
51011,failure,failure,tensor(0.5460),tensor(0.5637)
50011,failure,failure,tensor(0.5709),tensor(0.6084)
50007,failure,failure,tensor(0.5518),tensor(0.4954)
51009,failure,failure,tensor(0.3966),tensor(0.3313)
40012,normal,normal,tensor(0.7576),tensor(0.7188)
40010,normal,normal,tensor(0.7642),tensor(0.5388)
40003,normal,normal,tensor(0.5082),tensor(0.5754)
40007,normal,normal,tensor(0.2105),tensor(0.4136)
50010,failure,failure,tensor(0.7802),tensor(0.5840)
51012,failure,failure,tensor(0.5640),tensor(0.5376)
41009,normal,normal,tensor(0.1989),tensor(0.2293)
41011,normal,normal,tensor(0.6866),tensor(0.8424)
40011,normal,normal,tensor(0.6400),tensor(0.5754)
